,uf,pt,name,mean
312,1.2727272727272727,70.0,HoldingQueueWaitingTime:mean,0.0
313,1.2727272727272727,70.0,ParkedPlanes:mean,0.5000024999875
314,1.2727272727272727,70.0,Runwayutilization:last,0.78570418385386
315,1.2727272727272727,75.0,AirportResponseTime:mean,130.0
316,1.2727272727272727,75.0,DepartQueueSize:mean,0.0
317,1.2727272727272727,75.0,DepartQueueWaitingTime:mean,0.0
318,1.2727272727272727,75.0,HoldingQueueSize:mean,0.0
319,1.2727272727272727,75.0,HoldingQueueWaitingTime:mean,0.0
320,1.2727272727272727,75.0,ParkedPlanes:mean,1.4999975000125
321,1.2727272727272727,75.0,Runwayutilization:last,0.785703622647005
322,1.2727272727272727,80.0,AirportResponseTime:mean,135.0
323,1.2727272727272727,80.0,DepartQueueSize:mean,0.0
324,1.2727272727272727,80.0,DepartQueueWaitingTime:mean,0.0
325,1.2727272727272727,80.0,HoldingQueueSize:mean,0.0
326,1.2727272727272727,80.0,HoldingQueueWaitingTime:mean,0.0
327,1.2727272727272727,80.0,ParkedPlanes:mean,1.4999975000125
328,1.2727272727272727,80.0,Runwayutilization:last,0.78570306144096
329,1.2727272727272727,85.0,AirportResponseTime:mean,140.0
330,1.2727272727272727,85.0,DepartQueueSize:mean,0.0
331,1.2727272727272727,85.0,DepartQueueWaitingTime:mean,0.0
332,1.2727272727272727,85.0,HoldingQueueSize:mean,0.4999975000125
333,1.2727272727272727,85.0,HoldingQueueWaitingTime:mean,0.0
334,1.2727272727272727,85.0,ParkedPlanes:mean,1.4999975000125
335,1.2727272727272727,85.0,Runwayutilization:last,0.7857025002357101
336,1.2727272727272727,90.0,AirportResponseTime:mean,162.261675
337,1.2727272727272727,90.0,DepartQueueSize:mean,0.30678884665408496
338,1.2727272727272727,90.0,DepartQueueWaitingTime:mean,3.511875
339,1.2727272727272727,90.0,HoldingQueueSize:mean,0.45804150301164503
340,1.2727272727272727,90.0,HoldingQueueWaitingTime:mean,13.749812501874999
341,1.2727272727272727,90.0,ParkedPlanes:mean,1.2024489877550502
342,1.2727272727272727,90.0,Runwayutilization:last,0.7857002554248449
343,1.3,60.0,AirportResponseTime:mean,115.0
344,1.3,60.0,DepartQueueSize:mean,0.5
345,1.3,60.0,DepartQueueWaitingTime:mean,5.0
346,1.3,60.0,HoldingQueueSize:mean,0.0
347,1.3,60.0,HoldingQueueWaitingTime:mean,0.0
348,1.3,60.0,ParkedPlanes:mean,0.5000024999875
349,1.3,60.0,Runwayutilization:last,0.76922100608989
350,1.3,65.0,AirportResponseTime:mean,115.0
351,1.3,65.0,DepartQueueSize:mean,0.5
352,1.3,65.0,DepartQueueWaitingTime:mean,0.0
353,1.3,65.0,HoldingQueueSize:mean,0.0
354,1.3,65.0,HoldingQueueWaitingTime:mean,0.0
355,1.3,65.0,ParkedPlanes:mean,0.5000024999875
356,1.3,65.0,Runwayutilization:last,0.76922100608989
357,1.3,70.0,AirportResponseTime:mean,120.0
358,1.3,70.0,DepartQueueSize:mean,0.0
359,1.3,70.0,DepartQueueWaitingTime:mean,0.0
360,1.3,70.0,HoldingQueueSize:mean,0.0
361,1.3,70.0,HoldingQueueWaitingTime:mean,0.0
362,1.3,70.0,ParkedPlanes:mean,1.4999975000125
363,1.3,70.0,Runwayutilization:last,0.76922041439235
364,1.3,75.0,AirportResponseTime:mean,125.0
365,1.3,75.0,DepartQueueSize:mean,0.0
366,1.3,75.0,DepartQueueWaitingTime:mean,0.0
367,1.3,75.0,HoldingQueueSize:mean,0.0
368,1.3,75.0,HoldingQueueWaitingTime:mean,0.0
369,1.3,75.0,ParkedPlanes:mean,1.4999975000125
370,1.3,75.0,Runwayutilization:last,0.7692198226957165
371,1.3,80.0,AirportResponseTime:mean,130.0
372,1.3,80.0,DepartQueueSize:mean,0.0
373,1.3,80.0,DepartQueueWaitingTime:mean,0.0
374,1.3,80.0,HoldingQueueSize:mean,0.49999750001250004
375,1.3,80.0,HoldingQueueWaitingTime:mean,0.0
376,1.3,80.0,ParkedPlanes:mean,1.4999975000125
377,1.3,80.0,Runwayutilization:last,0.7692192309999966
378,1.3,85.0,AirportResponseTime:mean,150.99193333333332
379,1.3,85.0,DepartQueueSize:mean,0.28144897469246666
380,1.3,85.0,DepartQueueWaitingTime:mean,3.4920666666666667
381,1.3,85.0,HoldingQueueSize:mean,0.4535075040836667
382,1.3,85.0,HoldingQueueWaitingTime:mean,12.499808335916633
383,1.3,85.0,ParkedPlanes:mean,1.3016318251825334
384,1.3,85.0,Runwayutilization:last,0.7692172192677799
385,1.3,90.0,AirportResponseTime:mean,157.17126666666667
386,1.3,90.0,DepartQueueSize:mean,0.29860321316193666
387,1.3,90.0,DepartQueueWaitingTime:mean,5.656366666666667
388,1.3,90.0,HoldingQueueSize:mean,0.40701914383724996
389,1.3,90.0,HoldingQueueWaitingTime:mean,11.514984850151668
390,1.3,90.0,ParkedPlanes:mean,1.4393978030110002
391,1.3,90.0,Runwayutilization:last,0.7692172586875067
392,1.3333333333333333,60.0,AirportResponseTime:mean,112.0
